AUC,AUPR,SPE,SEN,PRE,ACC,F1
0.881996438,0.890681383,0.802197802,0.824175824,0.806451613,0.813186813,0.816824966
0.822153122,0.828926696,0.717032967,0.804945055,0.73989899,0.760989011,0.772667543
0.880645453,0.881715027,0.813186813,0.813186813,0.813186813,0.813186813,0.814814815
0.889634404,0.897655064,0.744505495,0.876373626,0.774271845,0.81043956,0.823680824
0.844553798,0.857431644,0.826923077,0.744505495,0.811377246,0.785714286,0.778254649
0.862222256,0.858917113,0.802197802,0.799450549,0.801652893,0.800824176,0.802197802
0.867233728,0.851702439,0.802197802,0.832417582,0.808,0.817307692,0.821621622
0.878864268,0.876499237,0.711538462,0.901098901,0.757505774,0.806318681,0.824561404
0.817979411,0.817338869,0.785714286,0.766483516,0.781512605,0.776098901,0.775623269
0.848493539,0.838440417,0.774725275,0.81043956,0.782493369,0.792582418,0.797843666
0.869128125,0.867127199,0.75,0.837912088,0.77020202,0.793956044,0.804204993
0.871611218,0.860523719,0.799450549,0.815934066,0.802702703,0.807692308,0.810884354
0.843414141,0.848230682,0.697802198,0.835164835,0.734299517,0.766483516,0.783055199
0.870252687,0.853565697,0.68956044,0.884615385,0.740229885,0.787087912,0.8075
0.848795435,0.816743078,0.607142857,0.914835165,0.699579832,0.760989011,0.794292509
0.850410578,0.858726234,0.623626374,0.895604396,0.704103672,0.759615385,0.789855072
0.837957372,0.826623101,0.653846154,0.876373626,0.716853933,0.76510989,0.790123457
0.851195508,0.856131516,0.730769231,0.826923077,0.754385965,0.778846154,0.790575916
0.864788371,0.859188793,0.692307692,0.887362637,0.742528736,0.789835165,0.81
0.822990883,0.824401328,0.667582418,0.832417582,0.714622642,0.75,0.770595691
0.843965101,0.848405618,0.684065934,0.85989011,0.731308411,0.771978022,0.791929382
0.833021374,0.827713973,0.730769231,0.799450549,0.748071979,0.76510989,0.774535809
0.876675522,0.886543007,0.879120879,0.747252747,0.860759494,0.813186813,0.801762115
0.854939017,0.860758253,0.758241758,0.821428571,0.772609819,0.789835165,0.79787234
0.853791813,0.859085394,0.796703297,0.813186813,0.8,0.804945055,0.808163265
0.869656442,0.877236794,0.785714286,0.807692308,0.790322581,0.796703297,0.800542741
0.871633861,0.880977526,0.873626374,0.766483516,0.858461538,0.820054945,0.811594203
0.874743388,0.86982716,0.791208791,0.840659341,0.80104712,0.815934066,0.821954485
0.848229381,0.858480902,0.736263736,0.813186813,0.755102041,0.774725275,0.784676354
0.844704746,0.851414448,0.695054945,0.837912088,0.733173077,0.766483516,0.783610755
0.886328644,0.895037719,0.901098901,0.752747253,0.883870968,0.826923077,0.814814815
0.88973252,0.89176322,0.736263736,0.887362637,0.770883055,0.811813187,0.826530612
0.845844403,0.846698152,0.785714286,0.771978022,0.782729805,0.778846154,0.779005525
0.899393189,0.900175092,0.815934066,0.835164835,0.819407008,0.825549451,0.828804348
0.879128427,0.882462917,0.733516484,0.868131868,0.765133172,0.800824176,0.814910026
0.851316266,0.858141869,0.769230769,0.799450549,0.776,0.784340659,0.789189189
0.855203176,0.855323797,0.703296703,0.868131868,0.745283019,0.785714286,0.803548796
0.897196897,0.909315183,0.851648352,0.837912088,0.849582173,0.84478022,0.845303867
0.873565994,0.87508245,0.700549451,0.876373626,0.745327103,0.788461538,0.807061791
0.879830335,0.878043014,0.81043956,0.832417582,0.814516129,0.821428571,0.824966079
0.848802983,0.85032501,0.703296703,0.835164835,0.737864078,0.769230769,0.785070785
0.877905748,0.880388958,0.744505495,0.862637363,0.771498771,0.803571429,0.816062176
0.858576863,0.854517558,0.697802198,0.85989011,0.739952719,0.778846154,0.796954315
0.859475003,0.84103186,0.700549451,0.873626374,0.744730679,0.787087912,0.805555556
0.844093407,0.85222511,0.785714286,0.763736264,0.780898876,0.774725275,0.773925104
0.885339935,0.873377378,0.769230769,0.868131868,0.79,0.818681319,0.82875817
0.843927364,0.847121141,0.648351648,0.870879121,0.712359551,0.759615385,0.785185185
0.875966067,0.872574949,0.68956044,0.898351648,0.743181818,0.793956044,0.814906832
0.874788673,0.880627547,0.708791209,0.881868132,0.75175644,0.79532967,0.813131313
0.876698164,0.871482626,0.818681319,0.791208791,0.813559322,0.804945055,0.803894298
0.859784446,0.870719892,0.813186813,0.807692308,0.812154696,0.81043956,0.811554333
0.858040997,0.846748186,0.662087912,0.873626374,0.721088435,0.767857143,0.791563275
0.875181138,0.877286761,0.771978022,0.851648352,0.788804071,0.811813187,0.820580475
0.856546613,0.845750657,0.629120879,0.89010989,0.705882353,0.759615385,0.788834951
0.870116834,0.871932187,0.68956044,0.868131868,0.736596737,0.778846154,0.798488665
0.855014491,0.857193941,0.681318681,0.873626374,0.732718894,0.777472527,0.798498123
0.862282635,0.861043481,0.769230769,0.824175824,0.78125,0.796703297,0.803738318
0.881271887,0.876495938,0.818681319,0.815934066,0.818181818,0.817307692,0.818681319
0.854093708,0.851796517,0.818681319,0.777472527,0.810888252,0.798076923,0.795518207
0.847942579,0.84633144,0.708791209,0.843406593,0.743341404,0.776098901,0.791773779
0.869135672,0.868552025,0.686813187,0.884615385,0.73853211,0.785714286,0.806491885
0.872147084,0.874606025,0.793956044,0.840659341,0.803149606,0.817307692,0.8230563
0.867022401,0.870461756,0.747252747,0.854395604,0.771712159,0.800824176,0.8125
0.867822425,0.856698653,0.607142857,0.93956044,0.705154639,0.773351648,0.807058824
0.866879,0.870434604,0.686813187,0.879120879,0.737327189,0.782967033,0.80350438
0.893279797,0.877720518,0.782967033,0.892857143,0.804455446,0.837912088,0.847854356
0.876984966,0.862687753,0.75,0.854395604,0.773631841,0.802197802,0.813559322
0.866886548,0.87481991,0.832417582,0.802197802,0.827195467,0.817307692,0.816155989
0.844221712,0.843913253,0.681318681,0.854395604,0.728337237,0.767857143,0.787878788
0.839247977,0.855797552,0.717032967,0.818681319,0.743142145,0.767857143,0.780678851
0.857422111,0.85491054,0.733516484,0.848901099,0.761083744,0.791208791,0.804150454
0.81363211,0.810395583,0.648351648,0.851648352,0.707762557,0.75,0.774595268
0.867263917,0.853245791,0.81043956,0.802197802,0.808864266,0.806318681,0.807162534
