AUC,AUPR,SPE,SEN,PRE,ACC,F1
0.811572617,0.821303437,0.59524802,0.86,0.680065898,0.727651594,0.759521619
0.815405199,0.827353836,0.864943727,0.688777639,0.835949367,0.776897415,0.75526075
0.824263132,0.809239319,0.655689871,0.8574406,0.713492889,0.756565236,0.77887164
0.824999752,0.828331194,0.745098039,0.827284105,0.764456438,0.786191072,0.794630335
0.813052387,0.821695436,0.695035461,0.839449541,0.733600583,0.76725756,0.782963827
0.808700712,0.811320301,0.603757829,0.864718163,0.685761589,0.734237996,0.764912281
0.85477452,0.854300482,0.816207185,0.813700919,0.815745394,0.814954052,0.814721874
0.826836725,0.821894659,0.752504174,0.812186978,0.766443482,0.782345576,0.788652482
0.823572691,0.822040238,0.733722871,0.829645094,0.756952381,0.781673972,0.791633466
0.847593355,0.838734183,0.790416667,0.804501876,0.793259351,0.797457804,0.79884106
0.833300887,0.827944935,0.727689741,0.843137255,0.755796559,0.78540146,0.797081444
0.827063502,0.830316618,0.597413433,0.866499791,0.68277449,0.731956612,0.763743335
0.814747625,0.817363316,0.630525438,0.862385321,0.700067705,0.746455379,0.772795217
0.815206659,0.75180679,0.787322769,0.830762818,0.796244507,0.809047321,0.813137495
0.840298714,0.839698778,0.827011255,0.789912464,0.82034632,0.808461859,0.804841792
0.811678253,0.791946115,0.655258765,0.857679466,0.713293995,0.756469115,0.77885162
0.844958316,0.845203555,0.765416667,0.831596499,0.779906177,0.798499687,0.804922332
0.827751937,0.826465737,0.74353628,0.825343893,0.76300578,0.784448614,0.792951542
0.819716563,0.819720404,0.615191987,0.850229453,0.688513514,0.732735239,0.760873623
0.851835228,0.853401558,0.798165138,0.817688778,0.801963993,0.807924922,0.809750052
0.848867039,0.853049404,0.781067556,0.820758649,0.789494787,0.80091724,0.804823217
0.828403468,0.822440768,0.723173278,0.839665971,0.752056844,0.781419624,0.793450385
0.801703057,0.751342091,0.790658882,0.803422371,0.79316028,0.797037964,0.798258345
0.830868983,0.83841996,0.694456023,0.842017507,0.733745005,0.768236765,0.784161491
0.847726177,0.848942751,0.80884808,0.80509182,0.808127357,0.80696995,0.806606732
0.820815894,0.823946597,0.685571309,0.85029191,0.730039384,0.76793161,0.785590445
0.801504592,0.822412338,0.867334168,0.664580726,0.833594976,0.765957447,0.739554318
0.819420793,0.802589993,0.762520868,0.81427379,0.774206349,0.788397329,0.793734744
0.808448269,0.798359588,0.58698373,0.884070058,0.681672026,0.735557873,0.769789397
0.817849076,0.828404937,0.589390142,0.860960334,0.677175698,0.725203592,0.758088235
0.831383614,0.804172735,0.706422018,0.840634126,0.74108128,0.773514077,0.787724785
0.842098783,0.823212022,0.797912317,0.819699499,0.802287582,0.808808182,0.810900083
0.84085468,0.849080386,0.795075125,0.800918197,0.79626556,0.797996661,0.798585102
