AUC,AUPR,SPE,SEN,PRE,ACC,F1
0.680032526,0.783114011,0.152273675,0.997079683,0.540479421,0.574676679,0.700982549
0.683001685,0.778106316,0.242904841,0.946994992,0.555718834,0.594949917,0.700416731
0.659651946,0.760362842,0.150542118,0.995826377,0.53945286,0.573007927,0.699809356
0.813742284,0.840058269,0.62312187,0.929018789,0.711317136,0.776038405,0.805721528
0.752341705,0.813279567,0.35669587,0.966235932,0.600518135,0.661592994,0.740693402
0.684617029,0.786675459,0.992493745,0.542118432,0.986342944,0.767306088,0.699677072
0.841114333,0.856281469,0.560985798,0.994991653,0.694032023,0.778079332,0.817698508
0.842659909,0.860065804,0.561769616,0.986649979,0.692532943,0.774254121,0.813833448
0.842337064,0.858763813,0.553191489,0.984153461,0.687846109,0.768717414,0.809744382
0.735386224,0.799956791,0.398580968,0.925709516,0.606176551,0.662145242,0.732617671
0.748402982,0.80739015,0.379482902,0.945788157,0.603833866,0.66263553,0.737081573
0.843321028,0.859257359,0.56868476,0.994154489,0.697422378,0.781419624,0.819762438
0.918092436,0.923239708,0.791579825,0.975813178,0.823943662,0.883677298,0.89347079
0.844918133,0.856939175,0.619524406,0.978315263,0.720073665,0.798957247,0.829561528
0.750350003,0.806955785,0.349312213,0.972477064,0.599023889,0.660829685,0.74137657
0.834320249,0.856161328,0.509174312,0.997080901,0.670123318,0.753127606,0.801542072
0.832400715,0.84743624,0.621925802,0.955796497,0.716473898,0.78882635,0.819010184
0.846903431,0.861501694,0.567793075,0.996663887,0.697606538,0.782273201,0.820741758
0.841396012,0.855087821,0.618272841,0.971631206,0.717940814,0.794952023,0.825740117
0.694761105,0.787944798,0.270642202,0.97747184,0.572580645,0.623983316,0.722145169
0.928327535,0.931496981,0.778565471,0.981659025,0.816008316,0.880133417,0.891201514
0.826716675,0.851960013,0.505219207,0.999582638,0.668994413,0.752452515,0.801539491
0.828783769,0.852442937,0.513344454,0.999582986,0.672558923,0.75646372,0.804092586
0.846534291,0.860156675,0.604001667,0.981659025,0.712556732,0.792830346,0.825736325
0.65733634,0.769946448,0.150730689,0.991652755,0.53877551,0.571279482,0.698207464
0.827947368,0.851334398,0.501669449,0.999582638,0.667316801,0.750626043,0.800334169
0.820379093,0.844005033,0.564872758,0.958281185,0.687724551,0.761576971,0.800766951
0.847470474,0.86293317,0.570654439,0.992083333,0.698035767,0.781412794,0.819480296
0.867129055,0.882234954,0.544847726,0.986232791,0.68422576,0.765540259,0.807928913
0.83557846,0.857182303,0.567375887,0.972477064,0.692193529,0.769968717,0.808739379
0.843241204,0.868224131,0.502086811,0.99541093,0.666666667,0.748800334,0.798527443
0.84614184,0.862018255,0.563333333,0.994583333,0.694905386,0.778958333,0.818166238
