AUC,AUPR,SPE,SEN,PRE,ACC,F1
0.722264047,0.707873161,0.499582638,0.808430718,0.617665816,0.654006678,0.700289226
0.720055562,0.705610456,0.527128548,0.788156797,0.625206748,0.657697121,0.697288323
0.723840771,0.702700894,0.465999166,0.83639399,0.610231425,0.651157939,0.705633803
0.723652619,0.698356384,0.445139758,0.849395077,0.604872252,0.647267418,0.706576436
0.730586251,0.71967362,0.40960334,0.866805846,0.594842407,0.638204593,0.705522515
0.736284372,0.724855263,0.42940685,0.859649123,0.601051402,0.644527987,0.707459608
0.723560152,0.699903241,0.39148581,0.883653044,0.592395862,0.63767209,0.709288703
0.719959627,0.696093639,0.414339308,0.856487276,0.593695778,0.635321101,0.701280956
0.72646175,0.708838638,0.507300793,0.80942452,0.621716848,0.658394161,0.70326087
0.722544642,0.717727311,0.472674176,0.818523154,0.608183509,0.645598665,0.697848124
0.723256938,0.706400466,0.407762938,0.857679466,0.591537133,0.632721202,0.700170358
0.716330456,0.694216131,0.456630525,0.838063439,0.606463304,0.647267418,0.703697214
0.727243388,0.711229101,0.449499165,0.838830898,0.603665865,0.6441244,0.702079329
0.72059993,0.711550777,0.438047559,0.842434348,0.600059382,0.640325271,0.700884342
0.736902659,0.732563617,0.457881568,0.838615513,0.607369375,0.64824854,0.704501664
0.732929988,0.720811316,0.529657477,0.798414023,0.629483383,0.664091858,0.703955842
0.715470019,0.695817193,0.316360601,0.898623279,0.568037975,0.607552681,0.696073679
0.719965846,0.706273076,0.403003755,0.856547123,0.58938307,0.629822732,0.698283189
0.726969999,0.713499109,0.455342237,0.838898164,0.606334842,0.6471202,0.703904745
0.7207904,0.705619366,0.459132611,0.830275229,0.60553528,0.64470392,0.700316567
0.733808692,0.725682214,0.427974948,0.85177453,0.598240469,0.639874739,0.702842377
0.72713662,0.711752958,0.505627345,0.810258549,0.620965165,0.657911194,0.703093903
0.726532123,0.714900812,0.462244472,0.831943286,0.607490865,0.64713243,0.702217529
0.718063997,0.698347608,0.489370571,0.810675563,0.613442726,0.649989577,0.698401293
0.725665362,0.708653715,0.503753128,0.814011676,0.621260344,0.658882402,0.704693141
0.720760422,0.698564526,0.479366403,0.8323603,0.615100154,0.655826558,0.707425128
0.722678438,0.70556647,0.398414685,0.861968307,0.589056711,0.630239833,0.699847638
0.72675551,0.711717204,0.557780559,0.778473091,0.63773069,0.668126825,0.701108398
0.720371986,0.698360616,0.48206839,0.818105966,0.612238526,0.650052138,0.700357143
0.728078509,0.711203186,0.494161802,0.814506044,0.616987686,0.654367313,0.702120014
0.716027931,0.696336802,0.548643006,0.776711185,0.632562882,0.662700898,0.697264893
0.718900098,0.698530892,0.476230192,0.819432861,0.610058988,0.647831526,0.699412707
0.728675158,0.718686123,0.50020842,0.814922885,0.619847812,0.657565652,0.704123897
0.732326668,0.708197034,0.494363257,0.828046745,0.620970266,0.661239825,0.709712037
0.724748886,0.707255206,0.49457429,0.81427379,0.617014548,0.65442404,0.702051098
0.728135172,0.711734324,0.429286608,0.84647476,0.597291728,0.637880684,0.700379703
0.718620606,0.702367205,0.530637766,0.7925,0.628137384,0.661596166,0.700810612
0.721841497,0.710358865,0.451814768,0.829370046,0.602059358,0.640592407,0.697666257
0.722014382,0.696475146,0.54401335,0.796080067,0.635909394,0.670072993,0.707037037
0.724795115,0.714273553,0.464106845,0.829370046,0.607579462,0.646776549,0.701358264
0.721333941,0.695432059,0.389166667,0.870833333,0.587739033,0.63,0.701813298
